,user,time,type,square,number
560,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,393.8083,note_remove,24,4
478,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,391.0849,number_add,16,4
532,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,386.5403,note_remove,43,4
535,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,374.8087,number_add,43,3
491,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,369.4782,number_add,60,3
462,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,367.9246,note_remove,61,3
461,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,364.5158,note_remove,42,3
482,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,352.1674,number_add,36,4
430,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,336.2775,number_add,36,0
464,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,328.8428,note_add,36,6
433,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,324.7489,note_add,36,9
383,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,320.4714,note_add,37,4
463,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,318.3494,note_add,37,6
579,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,315.2086,note_add,37,8
393,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,308.0079,note_add,38,3
580,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,306.1695,note_remove,38,3
514,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,296.6797,note_add,38,4
474,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,291.651,note_add,38,8
515,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,289.5951,note_add,38,9
490,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,281.307,note_add,45,5
488,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,279.369,note_add,45,6
476,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,271.198,note_add,46,3
477,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,267.556,note_add,46,5
390,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,265.7677,note_add,46,6
385,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,262.7934,note_add,46,8
578,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,258.4824,note_add,47,3
455,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,256.2766,note_add,47,5
475,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,253.3023,note_add,47,8
391,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,225.5676,note_add,3,2
577,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,225.1664,note_remove,3,2
581,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,218.6171,note_add,3,6
392,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,217.0628,note_add,3,7
479,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,216.4612,note_remove,3,7
485,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,214.4399,number_add,3,6
481,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,206.9209,note_add,4,1
480,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,202.1592,note_add,4,3
524,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,196.5448,note_add,4,8
526,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,187.8401,note_add,5,1
468,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,178.1322,note_add,5,8
582,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,172.886,note_add,12,2
517,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,172.4351,note_remove,12,2
386,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,166.8712,note_add,12,5
395,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,163.8305,note_add,12,7
396,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,159.3191,note_add,13,1
573,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,155.5429,note_add,13,5
397,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,152.5525,note_add,13,7
398,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,150.3802,note_add,13,8
516,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,144.5323,note_add,21,3
574,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,144.0314,note_remove,21,3
399,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,141.8922,note_add,21,4
400,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,137.7318,number_add,21,4
533,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,129.5611,note_add,22,1
538,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,125.8687,note_add,22,3
570,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,123.4124,note_add,22,5
571,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,121.4745,note_add,22,7
572,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,119.1691,note_add,22,8
493,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,100.9566,note_add,58,5
575,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,96.06161,note_add,58,9
576,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,92.76958,note_add,59,1
530,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,92.40181,note_remove,59,1
531,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,88.67648,note_add,59,4
